Length (major axis),Width (minor axis),Thickness (depth),Area,Perimeter,Roundness,Solidity,Compactness,Aspect Ratio,Eccentricity,Extent,Convex hull(convex area),Type
0.6589905588,1.0011610953,0.645667865,1.7037708675,1.0930105526,1.1199087443,0.5703851654,-0.3512552912,-0.2606310179,-0.0533299067,0.710889127,1.6468547321,1
-1.6195809551,-1.3583397387,-1.1032285822,-0.4272855603,-0.743814059,1.5930278596,0.7860675482,-0.7025693956,-1.2113905239,-1.4226005645,0.6267333443,-0.4797734687,2
0.8294624152,1.0209999394,0.5842317908,1.9095042963,1.126465992,0.9942499696,0.5106269103,-0.3691366064,-0.2783575096,-0.061295138,0.9618180902,1.8560826681,2
0.3663345097,0.5833238336,-0.0666212662,1.3455284329,0.5833715786,1.0733069507,0.7995484984,-0.6182042524,-0.3583856734,-0.1747600062,1.0950994471,1.2623244236,1
-0.4815729367,-0.283244836,-1.1866159793,-0.6481489705,0.0107125354,-1.4209694622,-1.8471632069,1.037043943,-0.2141244324,-0.0142066931,-2.6304682522,-0.5509256516,1
0.6226523366,0.2326270071,0.4462660798,-0.8606813477,-0.9534266691,-0.6817563762,0.2438017518,-0.4109721668,1.1873358873,0.6168052025,-0.9174289383,-0.8793823539,1
-0.9422429404,-1.0146171863,-1.6499699423,-0.8332840509,-0.6913159171,-1.2828918165,0.5169228388,-0.0649786182,-0.4561418259,-0.4046907195,0.9810372018,-0.8628352838,2
0.4806814647,-0.2963295819,-1.1566152762,-0.3478350243,0.8410669075,-1.6445063829,-2.2765008249,2.0258331302,0.3825080334,0.4577896656,-1.7042451312,-0.153332732,0
-0.4968966966,0.0195679555,-0.3557204775,-0.3505752852,-0.1756369428,-0.6859042028,0.2366523176,-0.0051567726,0.0553982624,0.1133229855,-0.7910970588,-0.3695376299,1
-0.1916723329,0.1688270076,0.4736235524,-0.786681702,-0.8978819895,-0.0033956013,0.3178528176,-0.4580906813,1.1495887332,0.5520459358,0.2504794351,-0.8082168604,2
-0.1476447322,-0.0207894505,0.6027255616,-0.0045225803,-0.0759689302,-0.5521805634,0.602190063,-0.2955275252,0.4495712785,0.6492144419,0.6306486023,-0.0505373979,2
-0.524699751,-1.3830388846,-1.1007257254,-1.2731667938,-1.6003479506,-0.5673254537,0.5527871855,-0.7128883685,0.1835800839,0.3503901323,0.5712014602,-1.3028284673,1
-0.6948537258,-1.0332328452,-0.4552164991,0.0771110724,-0.2133153038,0.8561055099,0.7001298136,-0.5443085204,0.1790857115,0.4554204081,0.6292247308,0.0308858942,2
-0.0224015865,-0.0474640479,0.1504669856,0.8145157083,0.131931763,1.1680499731,0.880068457,-0.7160315529,-0.4081730069,-0.2335288061,0.8929037712,0.732417499,1
0.3743982801,0.3475968913,0.6999858886,-0.6786259365,-0.7227609309,0.4703072837,-0.2127528242,-0.3491967535,0.4405045028,0.371648579,1.2086654134,-0.6698508456,2
0.7354043188,0.6683759193,1.6535832727,0.8870604606,0.5697367748,-0.2752421737,0.7270046645,-0.3288860597,0.6843169836,0.9478073769,0.1285691225,0.8203199692,1
-1.2492010372,-1.472213039,-0.9306611915,-0.3261121788,-0.5334933594,1.118242653,0.7362658549,-0.5428553496,-0.4698499476,-0.3165506157,0.2036221288,-0.3786643141,0
-0.5585203464,0.326893131,-0.0902668464,-0.3252734206,-0.1515875735,-0.4867805011,0.3347810528,0.0100328884,-0.3372069986,-0.3023680349,1.6235803817,-0.3466583534,2
0.4718529367,0.8217810322,-0.4672814383,1.5178257887,1.3386893729,1.325580439,-0.0582846766,-0.0445403447,-0.6249362951,-0.5335487257,0.0082158444,1.5381112923,1
-0.0688454254,0.1012439905,0.2628549084,-0.1545947467,-0.1869723348,-0.8338884556,0.5938942653,-0.2820876796,-0.3742373131,-0.3239410457,0.0924671314,-0.1988609014,1
-0.5032057839,-0.2732919862,0.0590485344,0.5130480205,-0.0318065952,1.5704602354,0.8735596577,-0.7160483741,-1.291230688,-1.5696829772,1.3304891679,0.4339034369,1
-1.2341320006,-1.3672051123,-1.6062201827,-1.3256077296,-1.6609368106,0.1668304808,0.6105657917,-0.6939433789,-0.5247828156,-0.4552458732,0.4369632199,-1.3556833167,1
-0.2724332166,-0.5549007046,-0.5859498283,0.3838996698,0.1660286663,0.6795923462,0.1713622588,-0.3681075152,0.3119519344,0.5976059121,0.5706007678,0.3759951536,2
-1.2338304809,-0.2960007798,0.1850947854,-0.5013798319,-0.187594163,0.257053086,-0.100570698,0.1788382975,-1.2755791751,-1.5864952341,-1.3561294326,-0.5028773567,1
-0.2844110209,0.2803902727,0.5706276432,-0.0933458769,0.4476926457,-0.4382502069,-0.5458697464,0.5980879902,-0.2426430948,-0.3261391553,-0.6125715831,-0.0420606218,1
0.1327381116,1.2055897932,0.7989609033,0.1294406878,1.187058336,-0.642183497,-1.2825117946,1.288884339,-0.3947487137,-0.3328678015,-1.5413217556,0.2477973747,1
-1.0129560127,-0.8007166371,-0.7961911534,-0.6295086168,-0.6653571201,-0.444914892,0.6799743514,-0.3571329703,-0.9348305188,-1.0480482366,-0.4742689528,-0.6729263445,2
0.5870253398,0.2233556588,-0.7887693032,-0.9481809801,-1.138599547,-0.0031446581,0.4079637051,-0.5618123888,0.6836050392,0.5440578075,0.3321876654,-0.9732241647,0
-2.2893957005,-0.8499739287,-2.8347385545,-1.2908729167,-1.4471631299,-0.7717485886,0.5277798286,-0.3953260098,-1.5788507108,-2.3848502445,-0.3393642775,-1.3172795272,1
0.3124473243,-0.4417663865,-0.2969236581,-0.9609003817,-1.2586728391,-0.0671230953,0.6702071598,-0.7533285758,0.9509941261,0.8211481794,-0.8461019449,-1.0002706194,1
0.6892500069,1.0171153758,0.502059835,1.8318888767,0.8307861784,1.1237292909,0.606677133,-0.5943675682,-0.3982293604,-0.2198538926,0.7070562329,1.7591845717,1
0.1884573635,0.3777673393,0.8927432323,1.1759801841,0.5457126466,1.1250686831,0.4972284167,-0.5290352846,-0.4551981471,-0.2911400669,0.650849678,1.1284182493,2
0.6358271493,-0.8265420353,-0.2267228471,-1.0557979235,-1.3359584817,-0.9075470916,0.4480461587,-0.7148317155,0.3841708859,0.4026765662,0.3111584603,-1.0838160356,2
-0.4997388414,-1.2584298402,0.3167986671,-1.0525460744,-1.3616632606,-0.1878398848,0.6273919054,-0.7633979162,0.2624270039,0.4419120332,0.2365392314,-1.085064285,2
0.0322435463,0.7529017298,0.3926826194,-0.6143766346,-0.7804531844,0.3362598293,0.2924722789,-0.5491700045,-0.2965489067,-0.3733765583,-1.2599495763,-0.6360975034,1
-0.4766242281,-0.0494021806,-0.1428752435,0.5951760977,0.0381006762,1.3589383908,0.8018763619,-0.6798679812,-0.9459282104,-0.9920977356,0.7787920989,0.5230987344,1
-0.3227512823,-0.2727548996,-1.2246758806,-1.1299477014,-1.1627510767,-0.0580569322,-0.4415496207,-0.2449065214,-0.2523082629,-0.1432658783,-1.0720359573,-1.1262706519,0
-1.4522778356,-1.5717088808,-0.4319773627,-0.3392640623,-0.6750679578,1.2827120424,0.8264294129,-0.7184598889,-0.7458595987,-0.6996974985,0.6422929762,-0.3921137436,1
-0.9798949847,-0.3532483703,-0.4734363973,-0.5553031943,-0.5992197565,-0.346792892,0.6854583517,-0.3566240974,-0.6372131296,-0.7506868778,-0.6000184086,-0.6000042745,1
0.7194532836,0.8502760967,-0.2793641516,-0.7570214079,-0.9291347296,-0.7747639725,0.3901867481,-0.5533492019,-0.6434884896,-0.6780258062,0.1628968073,-0.78327569,1
2.1093578465,-0.103363818,-0.1505299721,0.5740910304,0.8240076444,-2.0560790059,0.0167952816,0.2219230371,1.1648518841,1.3477691593,1.6440806025,0.5852452943,0
-0.9806624395,0.3646683508,0.3381255499,-0.4382961944,-0.4984885268,0.3730889286,0.411642023,-0.3633308865,-0.5173072171,-0.5692041876,0.4738481475,-0.4667624765,2
0.8324802009,0.5152562534,-0.1700424818,-0.8598875464,-1.0488941074,-0.7621278392,0.3309231108,-0.5734962016,-0.3251538387,-0.3392776187,0.7482135206,-0.8836051375,0
0.8190687755,2.0664503844,0.3819949489,-0.4576334399,-0.713190582,-0.3100238356,0.6638800316,-0.6477297663,0.0131821591,0.2310338833,-0.5881348698,-0.4995962809,0
0.6179374129,-0.0751470298,-0.1998908589,0.9293973964,0.5848142737,0.0357265705,0.6780261272,-0.359647434,1.5873235572,1.6518080797,0.7686693885,0.8673103377,0
0.7309011741,1.477096532,0.0579102097,1.9737277308,1.4104478114,1.3488081811,-0.0520331118,-0.1793697595,-0.7282088882,-0.664400841,0.1527429977,2.0013105824,2
-1.0825825154,-0.0055100201,0.2311088237,-0.4187513718,-0.6338737562,0.2443652469,0.6862285408,-0.5745703203,-0.4360062992,-0.4935432048,-0.2341662778,-0.4620049717,2
0.6389245761,-0.0238443309,0.6552800966,-0.8137125034,-0.6229195624,-0.7727153569,-0.0210952465,0.1074298502,0.9887951171,1.0211251704,0.0464973008,-0.8188955572,0
-0.6042534829,-0.7905587976,-0.3535136039,0.3534465765,-0.170628504,1.103574319,0.7883249841,-0.670400539,-0.2520728924,-0.0387587117,1.0293876498,0.290427273,1
1.8818330265,-0.6094579772,-0.2358784156,0.4346670498,0.8094275577,-1.9976461417,-0.1387496988,0.347734256,3.1370836235,2.6032736302,1.2010425046,0.4616988141,0
-1.0148847704,-0.972721796,-0.7582914258,-0.0199420649,-0.4116975391,1.4531706774,0.6480910279,-0.6869217984,-0.9735351448,-1.0310012435,0.3079525793,-0.0643832574,2
-0.3820029593,-0.5813712165,-0.277263464,0.3076621986,-0.1107093385,0.966156878,0.8276227772,-0.6469442422,-0.0884203903,0.1783374029,0.8099723437,0.2392747752,0
1.9743704927,-0.5331920889,-0.7421921136,0.0671961112,0.5977845857,-2.3129437837,-0.5578248902,0.5371190486,2.1106583508,1.7622480773,-1.1613812265,0.1229471269,0
1.0749652734,0.812411608,0.481355869,-0.6748876593,-0.7826074254,-0.1611472975,0.2349351143,-0.4418999526,-0.7519780485,-0.8253781702,-1.0010084644,-0.695679731,1
-0.0053620815,-0.5016833788,0.1317234393,0.6033670182,0.4443977787,0.7179108359,0.2287602017,-0.2548583225,0.4341284395,0.7187520098,0.8114384757,0.5918787902,0
-0.423971586,-0.6090073674,-1.3332748993,-0.5858679624,-0.267173901,-1.3016081564,-0.1210003088,0.2679165278,-0.4450888032,-0.3628358049,0.223219266,-0.5847158595,0
2.1617464191,0.1798092352,0.4395146262,0.6620136032,1.8957609919,-2.1875149167,0.3535282726,1.6183564618,1.2515460751,1.221857768,0.3994499982,0.6364096022,0
0.1463514371,-0.7812139904,0.0981933983,-1.0494023112,-1.3682687493,-0.4708061817,0.7249609611,-0.7623374629,0.7077743778,0.7880850279,0.4085343303,-1.0879607063,1
0.1944173858,-0.2795076215,0.2769618918,-0.0732602544,1.4349952873,-1.0669097825,-1.6249379491,2.3647700417,-1.1923498204,-1.4323137324,-1.6796305445,0.0085190949,2
-1.0783148533,-0.3702566988,0.1766236557,-0.5271192268,-0.5971279993,-0.1252512392,0.4458708194,-0.3919749887,-0.5607621265,-0.435113717,-0.030692794,-0.5565222435,2
-1.0477172243,0.7824574672,0.6071152787,-0.3216358857,-0.4964364016,0.3507796039,0.508394229,-0.5010478168,-0.5168159299,-0.4140844932,0.1868503322,-0.3528809478,2
-0.3912586724,-0.621463175,-0.508336413,-1.0082534964,-1.2629693573,-0.1833463634,0.6147277758,-0.6872908192,-0.3257731672,-0.2803118851,-0.1094469949,-1.0413845481,2
0.0837779727,-0.7906167829,-0.0314147934,-0.1775254972,-0.2243268208,-0.9432824165,0.7272739787,-0.3010559985,-0.4585738376,-0.3763188828,0.7539602267,-0.2282246089,1
-1.0201755817,-0.8117356786,-1.0361994333,-0.7651981779,-0.7069538553,-1.0114161421,0.7010385482,-0.1955013651,-0.4642988334,-0.3827772017,0.2632084857,-0.8040797357,1
-0.4561289731,-0.1363341636,-1.1744083302,-0.5242628559,0.3252650279,-1.4461775057,-2.4614728142,1.0324003169,0.0115200057,0.1524015533,-1.9322006842,-0.4060363223,0
-0.4491959713,-0.733350002,0.3345611681,-0.8813548351,-0.9391571426,0.3651816287,0.3100546186,-0.3385276723,0.5851197982,0.0520593176,0.5433140851,-0.9032690128,2
0.8469609478,2.5459038541,1.2350045125,-0.3162170466,-0.3184652667,-0.4610098047,0.1122010207,-0.2694660082,-0.8166683019,-0.8460805167,0.8858245993,-0.3244468941,0
0.0401944399,0.6364290122,0.5944641401,0.1188096884,1.3279699714,-0.4954338538,-1.5797897632,1.668617176,-0.3817696427,-0.2343098066,-1.3287468705,0.2714087517,2
-0.0427236832,0.3299429359,0.7599583789,0.9510674012,0.435017582,1.3185837231,0.4908593845,-0.5075784523,-0.8095206804,-0.8081698467,0.6604551773,0.9081522298,2
0.3273772945,0.7474719842,0.9041753218,1.3725530086,2.6800859053,1.3118998059,-0.8069911322,1.9209236309,-0.7039499841,-0.640848293,-0.3454780117,1.5850237649,1
-0.4806344851,-0.5178168831,-1.7593205025,-1.1727304038,-1.1071860168,1.1778934406,-0.7561011601,-0.0218112534,-0.4994349791,-0.4019418539,-0.3419502248,-1.1597620771,0
0.4233730971,0.1432636996,0.551559699,-0.7302965414,-1.0295054171,-0.0111319507,0.631418064,-0.7236473006,-0.3471719947,-0.3832879086,0.6514183984,-0.7676112244,2
0.1927365485,-0.762123894,-0.5416927967,-1.0941533137,-1.394037987,-0.2201570824,0.6545907009,-0.737706599,0.4818862093,0.382777692,0.1373751928,-1.1278709496,2
2.2087417195,0.9793749282,0.6633515617,2.7346749584,1.2737107342,0.0192327362,0.8603710659,-0.5779131866,2.0101724625,1.9868241734,1.2096554694,2.5856931521,0
0.7822315702,1.0096777547,0.8911199305,-0.6465200706,-0.8751874435,0.1349603952,0.4306422543,-0.6242917999,0.6487759505,0.7943365515,0.7706283904,-0.6759198117,0
-0.1735235914,0.3435976064,0.349622933,0.9333081942,0.270221081,1.4411653746,0.5401826546,-0.6282351139,-1.0274528451,-1.1157818002,0.7840479389,0.8841425395,1
-0.7843814999,-1.0353973718,-0.3565081547,0.0109844284,0.1638911804,0.9902981145,0.0805587286,-0.1311393218,-0.0692560184,0.1842377105,0.341440547,0.0087845902,0
-0.3284735804,-0.0066968448,0.456724452,0.6436047093,0.4697565731,1.3085019207,-0.1778359401,-0.266729944,-0.8367741544,-0.828472939,-0.1231924645,0.6783430589,1
-1.0392593337,-1.400169531,-0.705644781,-0.0607779942,-0.4393028683,0.8953864359,0.8158476546,-0.6649019783,0.2068281184,0.4852274046,0.793002301,-0.1184950693,2
-0.5691378246,-0.2086494819,-0.2385652649,0.4473703948,0.4788618954,1.4457643931,-0.0844135678,-0.0734170078,-0.969494581,-1.0105507719,0.021619804,0.4590268315,1
-0.8059647053,-0.9281277297,-1.7055642409,-1.2592685241,-0.0499826226,0.2597305366,-2.9636538432,2.8857564809,-0.4487241224,-0.3293274785,-2.4289386562,-1.1698072813,0
0.0804586304,0.8938766146,0.9709406083,1.2976549027,0.715928301,1.6961950631,0.380695248,-0.4506024057,-1.3419856557,-1.6564188239,0.9577497293,1.2685013806,2
1.9096248676,2.5748920753,1.659779524,3.1150872498,1.6135662875,0.6935482276,0.5457832,-0.5098872184,0.2453066952,0.5293444291,0.4171636797,3.0347259481,0
0.531365076,0.8457004691,1.3457325312,0.4768529811,0.6020104152,-0.4439888063,0.0291324852,0.09680035,-0.2464491757,-0.0300297053,0.2003186945,0.4809728435,1
0.9427426073,0.4663615124,-1.1848055976,-0.1021216211,0.6419018419,-2.1887417271,-0.618970915,0.9350272068,0.470821252,0.6325287608,-0.9616231054,-0.0489538645,0
-1.074089561,-1.2370847886,-0.2107848579,-0.2215340606,-0.6134942626,1.1596727808,0.9125196517,-0.7403463856,-0.5822162657,-0.4605559653,0.9862968948,-0.2838973602,2
-0.6473159288,-0.8550235883,-0.6232355246,0.1155689324,-0.3135523034,0.9518563097,0.774874892,-0.684173645,-0.0226898164,0.2368579032,1.2380572119,0.0536644955,2
-0.0312652865,-0.1162761446,0.4284571951,-0.1989965592,0.654854141,-0.6834053713,-0.3360256934,1.186481452,-0.1633836102,-0.0601904729,0.110262859,-0.1764468473,2
0.2788531521,-0.2079238553,-0.0556428193,-0.9054297229,-1.1483083997,0.3313741118,0.7023697321,-0.662672171,0.6160261679,0.2651892412,0.4121887197,-0.9432218727,2
0.9196322989,0.9194816923,0.2699632451,1.7578251688,1.6922504613,0.9089058886,0.2171077236,0.2608961944,-0.2146572143,0.0186272479,0.7005185814,1.7455746405,2
-1.2672381139,-1.5757064216,-1.9381995709,-0.9373612264,-0.9401567343,-1.0781942158,0.5670855941,-0.2653706634,-0.3866384186,-0.2995845025,0.1749895999,-0.9682914828,1
-0.3449584308,-0.7101607653,-0.4727199894,-1.070343371,-1.3855137171,-0.467290789,0.6803266765,-0.7816841701,-0.3083277925,-0.2535674073,0.353675149,-1.1068517258,1
-1.6387763548,-1.7153018033,-0.6871471498,-0.4479117652,-0.7377782411,1.3885713666,0.8162645998,-0.6685907313,-0.9195700045,-0.9563440008,0.6115708016,-0.5003861939,1
0.7581962342,-0.7988152392,-0.0736221167,-0.9818052452,-1.2673945755,-0.981897272,0.7200594022,-0.7199648016,0.7322949728,0.8367387972,0.473292646,-1.0184231636,2
0.5739462042,-0.3641941074,0.4672257393,-0.8463422254,-0.8650634917,0.0145338845,-0.4303536464,-0.3076562013,0.4507246805,0.2913590825,-1.3835965247,-0.8367470722,2
1.4110767389,-0.092002929,-0.2334776721,0.2176236623,1.2853977155,-1.8639741605,-1.2000161004,1.3993099588,0.1271642388,0.3940140066,-0.0136841657,0.3406826227,0
-0.5491435685,-0.269963216,1.4039948303,0.0791001318,0.1230292532,0.5143832759,-0.0195932193,-0.1074879357,0.3770924199,0.6597388031,-0.4870631566,0.0800169529,2
-0.4235389383,-0.5823422422,-0.1360282383,0.3453434847,-0.0401858251,1.0182856396,0.5762110885,-0.5835519015,-0.174318878,0.0480173961,1.1339315529,0.2952408868,1
0.7985730966,1.149183227,0.3589470117,1.9290288508,1.2360426357,1.1268267771,0.3268146778,-0.2636426548,-0.3821661519,-0.1982711241,0.884912521,1.9009277251,1
-0.4574502697,-1.0726259131,0.0025966127,0.192144047,-0.0707100182,0.4987161524,0.6784128588,-0.4416473248,0.7071741645,0.9757779482,0.515431068,0.1406402033,0
-1.4790583265,-1.5377633594,-0.2489219413,-0.4116683962,-0.7065938337,1.2654989153,0.816194189,-0.6672388248,-0.6598353616,-0.5693668639,0.8518136534,-0.4655683271,2
0.7652906523,0.5028081436,-0.0703522842,1.5652329773,1.0141558301,0.869120749,0.3813669839,-0.2885197447,0.2428897919,0.5238486654,1.0665001817,1.5285659856,2
-0.7770728188,-0.7481368023,-0.717999777,-0.5338218708,0.1196175222,-0.7928723954,-0.411723711,0.7484814838,-0.3214943417,-0.4043378757,-1.1548807752,-0.5120391913,1
0.3971230866,0.0863488297,-0.2857511925,-0.9359934133,-1.1564904699,-0.0846272181,0.546745767,-0.6056960832,-0.5182583225,-0.4007920535,-0.1757078452,-0.9668666632,2
-0.3685285474,-0.404887584,-0.6614781888,0.5162759333,0.1053603619,1.0767467567,0.6470893222,-0.4899683993,-0.2816508479,-0.0719794868,0.8832281329,0.4599289401,1
-0.7142030426,-0.1035600061,0.358783897,-0.2174582903,-0.1111831086,-0.2818231038,0.4413855695,-0.128560662,-0.1506793854,-0.0303397257,0.3104682361,-0.2487880835,2
-0.1554025247,-0.5295218495,-0.741535291,-1.1051049754,-1.4087246625,0.2286357611,0.6731360206,-0.7358551572,-0.6541679725,-0.6237284342,-0.3467248201,-1.1365253473,2
-0.6178423953,-0.3368580161,0.2886470257,0.3399830583,-0.0988838064,1.3952793217,0.5420687258,-0.6369662654,-0.9781989562,-1.0420845342,0.967541923,0.2955788186,2
-0.5524063641,-0.9588605032,-0.2108120924,-1.0594009175,-1.2914387759,-0.1795793323,0.5169561369,-0.6438695825,-0.3021954891,-0.2333341031,0.3423733115,-1.0870268802,2
-0.0951761541,0.7700975329,0.5618182658,-0.6013830213,-0.8863369344,-0.0336943413,0.6451814191,-0.6969069259,-1.0537793621,-1.2225467958,-0.2720659834,-0.6388738532,2
-0.035943517,-0.6132004377,-0.469622995,0.5062084728,1.0435542438,0.5728166267,-0.3668006199,0.6053742034,0.8099723368,1.0658502821,0.1739462406,0.5525595246,0
-0.744789404,-1.0618944407,-0.484536955,0.0776010241,-0.3225587605,0.9689572105,0.8261863392,-0.6662163381,-0.0124193476,0.2578795695,1.0418669918,0.0116299665,2
-0.4192865738,-0.2821321597,-0.0172915524,0.5980986399,0.2840887951,1.282058313,0.2501612005,-0.4360583308,-0.7188995522,-0.6545716795,0.015790963,0.5834067412,1
0.0435386943,0.9997004967,1.1149021966,-0.5283771899,-0.7071337548,0.4335722554,0.2826687525,-0.5331991355,-0.9659631433,-1.199253544,-0.1350686065,-0.546591008,2
0.5834290074,0.2255901368,1.7783893259,-0.5478093953,0.2811864324,0.115696458,-1.385034149,1.0719627118,-0.7333722652,-0.821876689,-1.1274313213,-0.4514325747,1
-0.7287174796,0.1049132488,0.4115093623,-0.3281915216,-0.4320822696,-0.0991084813,0.472112266,-0.4282959306,-0.1284934439,-0.0031921755,1.0588270781,-0.3605433988,2
-0.4093775186,-0.4210167607,-0.254757898,0.518622608,0.1093234877,1.0920280291,0.7034811278,-0.5296135712,-0.2198552211,0.0092366691,0.6280454689,0.4549745383,2
-0.126193364,-0.3898025948,0.3863242624,-0.0390927913,0.4594410417,-0.654997845,-0.546507353,0.5415288199,-0.6223822601,-0.6917189193,-1.4131160101,0.000821734,1
-0.2632505206,-0.4512114511,0.0515373556,0.6088205649,0.3539503524,0.8374328194,0.3039397155,-0.3617072911,0.1970193583,0.4714312317,-0.0559946644,0.585367117,1
-0.3725486196,-0.9658010571,-0.5494126188,0.1938300957,0.1271189738,0.4821509085,0.1838345993,-0.2605267125,0.7374627208,0.999082274,0.261692076,0.1849076963,1
-0.1065196745,-0.4842090777,-0.6612062571,-1.074651036,-1.261846643,-0.9710298499,0.1849922567,-0.5223518376,-0.7931487243,-0.8419188547,-0.3032622583,-1.0930626096,0
-0.6826815624,-0.457672308,-1.3757015374,-0.6445976651,-0.5432396196,-1.1280651551,0.578129867,-0.1318937151,-0.1789214806,-0.0056833732,0.6390271251,-0.6813593845,1
0.5636168589,-0.2691726952,-1.1620896973,-0.9281863669,0.079353901,-1.6074349937,-2.3425458739,2.0290452377,0.4289931624,0.5617217193,-2.2791730773,-0.853024667,0
-0.2208248167,1.1552882745,-0.244748136,-0.6658631349,-0.787666729,-0.4656459657,0.1695994663,-0.4608318666,-0.041027678,-0.0016716791,-0.1001768475,-0.6814517265,0
0.6813749225,0.7075227786,0.6094547211,0.9970709521,0.3024766804,0.9230406406,0.8363080441,-0.6437026448,-0.1576555184,0.0754883395,1.1047070991,0.8900207345,1
0.2108264348,-0.0331719978,1.0083101421,0.3082086995,0.4511807389,-0.3628048985,0.0768750217,0.0976134534,-0.2406828263,-0.1363101116,0.5075781909,0.309737244,2
-0.8422983728,-0.5030877775,-0.9690112354,-1.1101089658,-1.2826352205,-0.3904479128,0.2637871584,-0.5295468557,-0.3051916212,-0.2123000345,0.0811227036,-1.1319173042,2
-0.2743407243,-0.2716674983,-0.0863252169,0.553664844,-0.0204578152,1.1496514142,0.8831024647,-0.6728400887,-0.3257910883,-0.1231443257,1.0926985973,0.4742032594,1
-1.5655411081,-1.4492418063,-0.5721202591,-0.4791743087,-0.6995135479,1.6281176018,0.5151350008,-0.5933857024,-1.2385598073,-1.4652701088,0.8497822139,-0.5147036858,2
-0.1941804997,0.0595074537,0.8914816932,0.703841296,0.0613302657,1.2093150465,0.8824322965,-0.6922207573,-0.6366101914,-0.5432600789,1.0471988211,0.6249493377,1
1.0579648233,-0.2978051039,-1.0746078691,-1.0746072262,-0.8450185406,-0.7992865979,-0.7889749036,0.2764532867,0.0037366607,-0.2123100889,-0.8057148009,-1.0581887609,0
-1.0836395018,-1.015320009,0.2525902064,-0.1174306338,-0.3772679928,1.3685620034,0.4649111075,-0.5565896356,-0.8080181301,-0.7832736859,0.6657746868,-0.1523469644,1
0.8826548713,0.6174162381,0.1263629267,1.6459380094,0.8410714505,0.7325181574,0.4358388594,-0.5060265231,0.3601873797,0.6421554376,1.7575039153,1.6047076006,2
-0.729299626,1.2489553753,-0.1377648962,-0.6423422293,-0.2558608429,-0.3718474182,-0.4668088317,0.416128327,-0.4502213422,-0.5186645407,-0.2065708447,-0.6239455178,1
1.1734239061,0.5976854011,0.3917246191,1.9244492597,1.1386627018,0.5723089124,0.5724375548,-0.4294697097,1.1053975632,1.2791162646,0.9567963252,1.8638615774,0
-0.9324499421,-1.1138432264,-0.300452026,-0.0313803993,-0.4217139363,1.1477836298,0.8258131336,-0.6808433208,-0.4467096254,-0.2838510067,0.4294514115,-0.0906350201,0
-1.745926803,-2.5511892151,-1.2552752053,-0.9490773152,-0.9764048548,0.1871335378,-0.0999046167,-0.2845389859,1.1964016538,1.3919845376,0.0929393366,-0.9574853603,0
0.484242787,0.3108320736,0.7909825308,0.233760083,0.0263836725,-0.8195578336,0.679018091,-0.3854598724,0.4847216196,0.6632307975,0.1120044299,0.1796435885,1
-1.4981638551,-0.2374564641,-0.2158484968,-0.6849960171,-0.7798246216,0.2508621308,-0.1178958501,-0.4251089899,-1.1320442402,-1.3343241511,-0.5028727982,-0.6861770524,0
0.5494503396,0.8831039231,1.1874442021,-0.5176505119,1.1256003417,0.2734183886,-3.4099450499,3.2710715793,-0.7632152235,-0.8371139527,-1.1045544678,-0.3156832892,1
-0.1746976531,0.4390789196,0.565571905,-0.0451663539,-0.0504573749,-0.4952367782,0.4964406133,-0.23474236,-0.2816043225,-0.2604038782,0.3961232596,-0.0803240007,1
-0.490276734,-0.6829866868,0.7684538747,0.3077543189,-0.1186135888,1.0654496544,0.7759555073,-0.6560317212,-0.2197850332,0.0060554686,0.7671303264,0.2432973897,1
-1.5209763481,-1.0391982454,-0.3130943126,-0.5574578442,-0.7183431966,0.5850499734,0.5607162981,-0.5205895043,0.9531598611,1.2047794439,0.6717896062,-0.5942809737,2
-0.394586976,-0.6539925188,-1.1113752848,-0.5559246321,-0.3220722574,-1.311218183,0.3065466376,0.073237634,-0.4562810819,-0.3798961599,0.5419420077,-0.5762067071,0
-0.1776230096,0.3984459192,0.9057319181,0.976381469,0.3867056638,1.4219085381,0.5858593963,-0.5880327019,-0.8856772498,-0.906009738,0.8992088744,0.9202080822,2
0.1438389432,0.4410739614,0.446502772,1.0681854843,0.3332241884,1.3255092889,0.7896833499,-0.6887223234,-0.7736070196,-0.7300998,0.9720050032,1.0000700992,1
-0.852190033,-1.5432165911,-1.3116356106,-1.2754086947,-1.589322776,0.1193306688,0.5844387402,-0.7062923538,0.6586050782,0.8974514163,0.3398071655,-1.3049287731,2
0.9504270305,0.8634641512,0.868269185,-0.5583994963,-0.8785868275,-0.1526861104,0.7820820398,-0.7432066858,0.1034057344,0.1416628511,0.6145493733,-0.6077168722,1
-0.5500346161,-0.643118438,-1.3655398462,-0.775419451,-0.2155950488,-1.3650223403,-1.2565899084,0.8012805939,-0.5123464215,-0.3764327074,-1.7208162341,-0.7184203357,0
-0.0003225274,0.6371338592,0.3094085502,1.0572176967,0.3604707886,1.5686740704,0.8171174444,-0.6981949828,-1.2364959618,-1.4687210533,0.8929422481,0.9768114615,1
0.4863217953,-0.0580250661,-1.2916868529,-0.5360370121,0.1682797516,-1.7459953774,-0.1054422323,0.9865925777,-0.0518069267,0.08076031,0.0375427865,-0.5326938194,0
-0.0391746915,-0.5734752426,0.7317489769,0.5558891953,0.7342630115,0.4980636014,-0.2177732662,0.1386372692,0.9529535559,1.2002485443,0.2288054945,0.5911200724,2
